83.72,83.7
728.81,728.8
78.97,78.9
943.45,943.4
654.5,654
369.22,369.2
730.70,730.7
764.92,764.9
764.90,764.9
13.59,13.5
296.14,296.1
011.51,011.5
296.12,296.1
654.8,654
800.59,800.5
150.0,150
12.7,12
863.54,863.5
737.0,737
96.46,96.4
528,520-529.99
752.44,752.4
08.32,08.3
346.71,346.7
77.16,77.1
648.90,648.9
161.3,161
V87.0,V87
199,190-199.99
853.0,853
91.96,91.9
779.1,779
851.94,851.9
665.10,665.1
V50.9,V50
E893.2,E893
555.0,555
629.31,629.3
327.12,327.1
374.23,374.2
374.21,374.2
623.7,623
963.8,963
376.35,376.3
376.33,376.3
821.33,821.3
032.89,032.8
021,020-027.99
016.75,016.7
016.73,016.7
764.04,764.0
923.09,923.0
948.97,948.9
209.30,209.3
759.6,759
730.12,730.1
713,710-719.99
130.5,130
E815.2,E815
238.71,238.7
V28.81,V28.8
E815.0,E815
362.05,362.0
176.9,176
952.12,952.1
952.10,952.1
84.3,84
842.0,842
96.4,96
07.17,07.1
65.0,65
571.49,571.4
654.12,654.1
172.6,172
017.91,017.9
370.04,370.0
55.82,55.8
711.50,711.5
654.10,654.1
368.15,368.1
00.69,00.6
941.5,941
636.42,636.4
851.06,851.0
524.2,524
813.15,813.1
12.79,12.7
46.64,46.6
722.80,722.8
35.72,35.7
760.73,760.7
379.45,379.4
760.71,760.7
305.50,305.5
796.75,796.7
952.8,952
98.11,98.1
535.5,535
E943.3,E943
E943.1,E943
588.89,588.8
748.3,748
V72.82,V72.8
031.0,031
746.5,746
839.9,839
77.60,77.6
370.34,370.3
474.9,474
634.60,634.6
E996,E990-E999.9
865.10,865.1
368.45,368.4
079.5,079
386.58,386.5
386.56,386.5
634.62,634.6
941.10,941.1
V43.1,V43
E949.5,E949
E949.3,E949
289.0,289
290.13,290.1
E983.9,E983
305.82,305.8
574.21,574.2
85.41,85.4
83.43,83.4
200.57,200.5
661.23,661.2
661.21,661.2
208.12,208.1
910.7,910
88.68,88.6
755.54,755.5
3,1
755.56,755.5
813.45,813.4
524.5,524
851.36,851.3
711.80,711.8
84.23,84.2
00.56,00.5
252.9,252
737.3,737
695.13,695.1
695.15,695.1
V85.2,V85
295.1,295
717.5,717
149,140-149.99
84.26,84.2
6,7
804.09,804.0
E924.0,E924
717.8,717
852.41,852.4
795.01,795.0
552.29,552.2
E886,E880-E888.9
62.92,62.9
77.63,77.6
636.81,636.8
E873.9,E873
111.3,111
E878.5,E878
618.0,618
39.97,39.9
642.91,642.9
97.8,97
801.94,801.9
V17.81,V17.8
210.8,210
550.9,550
E855.6,E855
E855.8,E855
440.1,440
309.0,309
375.4,375
77.7,77
011.90,011.9
038.49,038.4
530.85,530.8
377.5,377
784,780-789.99
V74.2,V74
015.8,015
138,137-139.99
91.4,91
521.49,521.4
14.27,14.2
72.1,72
839.52,839.5
017.9,017
616.2,616
943.06,943.0
943.04,943.0
839.50,839.5
115.11,115.1
V39,V30-V39.99
599.8,599
991.2,991
958-959.99,800-999.99
668.01,668.0
07.64,07.6
60.0,60
719.19,719.1
945.0,945
785.59,785.5
290.43,290.4
014.05,014.0
944.22,944.2
388.12,388.1
V66.0,V66
388.10,388.1
122.6,122
947.1,947
607.0,607
V12.3,V12
278.0,278
V32.1,V32
582.1,582
V64.06,V64.0
761.9,761
344.6,344
447,440-449.99
364.4,364
618.3,618
653.33,653.3
V43.4,V43
202.13,202.1
202.11,202.1
082,080-088.99
42.82,42.8
902.8,902
80.41,80.4
57.4,57
93.14,93.1
E879.9,E879
71.23,71.2
673.00,673.0
960.4,960
291.3,291
658,650-659.99
344.9,344
004.8,004
E836.5,E836
37.89,37.8
91.33,91.3
91.49,91.4
377.10,377.1
756.89,756.8
37.20,37.2
245.1,245
017.20,017.2
E954,E950-E959.9
718.98,718.9
013.84,013.8
046.9,046
798.0,798
V01.3,V01
013.86,013.8
E923.8,E923
333.6,333
436,430-438.99
276.2,276
V66.3,V66
071,070-079.99
E941.9,E941
V12.6,V12
934.0,934
5,0
375.00,375.0
60.97,60.9
E991.7,E991
E991.5,E991
442.1,442
782.2,782
84.01,84.0
013.90,013.9
94.13,94.1
E950.7,E950
618.04,618.0
V25.03,V25.0
V25.01,V25.0
670.32,670.3
704.42,704.4
850.9,850
E852.9,E852
719.8,719
327.15,327.1
754.81,754.8
090.5,090
E944.0,E944
807.1,807
377.54,377.5
38.35,38.3
478.30,478.3
803.92,803.9
292.11,292.1
813.2,813
V47.2,V47
202.57,202.5
75.8,75
671.50,671.5
38.92,38.9
039.4,039
379.5,379
824.5,824
85.85,85.8
80.38,80.3
917.9,917
212.8,212
552.9,552
95.09,95.0
495.5,495
320.0,320
428.21,428.2
655.33,655.3
45.42,45.4
449,440-449.99
852.29,852.2
799.9,799
26.12,26.1
655.31,655.3
204.11,204.1
578.0,578
80.98,80.9
170.8,170
863.59,863.5
464.00,464.0
771.2,771
945.04,945.0
17.51,17.5
751.4,751
694.0,694
971,960-979.99
E921.1,E921
948.32,948.3
83.21,83.2
453.4,453
69.97,69.9
793.5,793
37.77,37.7
904.8,904
575.8,575
206.21,206.2
949.1,949
789.69,789.6
789.67,789.6
E850.3,E850
764.09,764.0
78.28,78.2
438,430-438.99
295.53,295.5
209.33,209.3
803.36,803.3
09.44,09.4
674.92,674.9
674.90,674.9
E920.9,E920
369.66,369.6
E815.7,E815
E815.5,E815
774.3,774
E931.6,E931
852.59,852.5
56.94,56.9
323.1,323
58.92,58.9
530.20,530.2
202.96,202.9
03.79,03.7
37.64,37.6
91.24,91.2
805.3,805
017.94,017.9
873.8,873
017.96,017.9
250.31,250.3
765.25,765.2
782.5,782
365.2,365
160,160-165.99
942.01,942.0
711.55,711.5
711.53,711.5
599.84,599.8
277.85,277.8
35.99,35.9
V49.84,V49.8
758.89,758.8
747,740-759.99
249.2,249
E943.8,E943
015.84,015.8
60.72,60.7
96.71,96.7
03.7,03
715.18,715.1
715.16,715.1
E810.9,E810
68.1,68
749.11,749.1
787.02,787.0
87.4,87
787.04,787.0
91.11,91.1
533.30,533.3
79.68,79.6
90.31,90.3
295.83,295.8
652.2,652
941.15,941.1
312.1,312
093.22,093.2
093.20,093.2
488.81,488.8
201.78,201.7
852,850-854.99
17.54,17.5
862.8,862
90.09,90.0
337.00,337.0
E850,E850-E858.9
998.4,998
751.7,751
567.0,567
371.55,371.5
799.52,799.5
35.00,35.0
046.11,046.1
942.33,942.3
942.31,942.3
736,730-739.99
348.30,348.3
996.46,996.4
576.2,576
V26.2,V26
865.13,865.1
422.9,422
80.85,80.8
904.40,904.4
669.6,669
93.58,93.5
E833.8,E833
V28.3,V28
E833.6,E833
669.9,669
996.76,996.7
V43.83,V43.8
79.90,79.9
738.11,738.1
43.91,43.9
48.50,48.5
373.11,373.1
610.1,610
015.26,015.2
718.31,718.3
053.19,053.1
89.14,89.1
945.43,945.4
E979-E979.9,E000-E999.9
656.5,656
173.52,173.5
998.02,998.0
998.00,998.0
732.5,732
315.2,315
944.27,944.2
01.02,01.0
E897,E890-E899.9
868.1,868
654.54,654.5
20.32,20.3
E901.8,E901
711.94,711.9
23,21-29.99
985.3,985
378.03,378.0
823.01,823.0
323.4,323
874.2,874
87.49,87.4
87.33,87.3
987.4,987
967.6,967
873.42,873.4
873.40,873.4
55.2,55
302.84,302.8
302.82,302.8
768.70,768.7
281.1,281
768.72,768.7
638.8,638
33.22,33.2
242.41,242.4
V63.9,V63
396,393-398.99
011.95,011.9
78.88,78.8
78.72,78.7
707.01,707.0
E967.9,E967
836.54,836.5
87.93,87.9
755.60,755.6
09.91,09.9
378.33,378.3
965.8,965
380.22,380.2
78.75,78.7
521.14,521.1
625.7,625
96.21,96.2
482.82,482.8
999.88,999.8
V90.11,V90.1
745.19,745.1
820.30,820.3
743.12,743.1
743.10,743.1
403.00,403.0
68.7,68
91.71,91.7
726.60,726.6
2,7
669.20,669.2
812.03,812.0
812.01,812.0
694,690-698.99
82.53,82.5
040.8,040
194.1,194
288.59,288.5
174.3,174
627.8,627
967.9,967
070.71,070.7
209.74,209.7
209.72,209.7
V52.9,V52
669.22,669.2
E872.2,E872
671.11,671.1
602.2,602
345.41,345.4
383.32,383.3
365.21,365.2
524.26,524.2
524.24,524.2
88.5,88
941.54,941.5
954.8,954
614.7,614
941.56,941.5
82.4,82
726.90,726.9
790.1,790
240-246.99,240-279.99
410.11,410.1
712.32,712.3
38.32,38.3
157.2,157
62.3,62
V91.99,V91.9
461.3,461
750.23,750.2
43.0,43
528.3,528
V45.79,V45.7
V45.77,V45.7
90.56,90.5
V36,V30-V39.99
802,800-804.99
560.8,560
V89.0,V89
12.54,12.5
304.2,304
695.59,695.5
174.6,174
39.28,39.2
200.63,200.6
200.61,200.6
E965,E960-E969.9
526.2,526
853.06,853.0
853.04,853.0
275.49,275.4
815.13,815.1
42.10,42.1
76.11,76.1
173.82,173.8
676.33,676.3
943.5,943
045-049.99,001-139.99
870.4,870
567.39,567.3
E853.1,E853
098.83,098.8
254.9,254
644,640-649.99
V10.40,V10.4
202.55,202.5
033.0,033
737.34,737.3
58.45,58.4
674.53,674.5
733.98,733.9
674.51,674.5
V85.24,V85.2
372.34,372.3
E835.0,E835
364.05,364.0
53.05,53.0
872.63,872.6
06.12,06.1
583.7,583
800.82,800.8
800.80,800.8
616.10,616.1
433.91,433.9
90.5,90
844.0,844
V58.2,V58
824.2,824
V78.0,V78
663.21,663.2
89.61,89.6
361.02,361.0
53.62,53.6
090.2,090
31.71,31.7
718.72,718.7
08.7,08
65.72,65.7
912.7,912
96.24,96.2
804.13,804.1
695.89,695.8
718.70,718.7
825.31,825.3
V42.4,V42
201.13,201.1
V62.2,V62
63.95,63.9
629.8,629
969.9,969
718.19,718.1
44.65,44.6
78.50,78.5
692.2,692
975.1,975
806.69,806.6
747.22,747.2
635.0,635
711.20,711.2
363.4,363
078.12,078.1
617.3,617
V16.0,V16
E955.0,E955
89.58,89.5
86.09,86.0
581.1,581
943.24,943.2
369.01,369.0
745.8,745
868.14,868.1
814.01,814.0
365.65,365.6
241.0,241
V31.1,V31
E932.1,E932
958.6,958
07.11,07.1
696,690-698.99
19,18-20.99
488.0,488
707.19,707.1
933.0,933
358.39,358.3
V10.84,V10.8
85.8,85
V10.82,V10.8
202.61,202.6
39.91,39.9
338.21,338.2
376.12,376.1
V89.04,V89.0
385.32,385.3
385.30,385.3
42.54,42.5
944.3,944
275.2,275
94.34,94.3
716.42,716.4
07.71,07.7
997.69,997.6
E931.9,E931
943.54,943.5
943.52,943.5
692.5,692
011.30,011.3
070,070-079.99
51.15,51.1
86.6,86
306.2,306
646.3,646
101,100-104.99
E804.2,E804
E804.0,E804
519.0,519
839.3,839
994,990-995.99
745.10,745.1
V02.53,V02.5
210.2,210
070.59,070.5
230.0,230
927.8,927
388.60,388.6
60.4,60
359,350-359.99
045.9,045
V49.89,V49.8
V49.87,V49.8
531.41,531.4
598.8,598
922.0,922
902.2,902
73.0,73
363.00,363.0
327.59,327.5
573.2,573
233.1,233
327.21,327.2
901.42,901.4
307.41,307.4
771.82,771.8
374.30,374.3
264.2,264
429.81,429.8
712.18,712.1
016.52,016.5
948.76,948.7
00.46,00.4
457.2,457
92.3,92
117.1,117
656.01,656.0
40.23,40.2
636.21,636.2
343.9,343
003.8,003
363.7,363
85.73,85.7
V42.7,V42
E938.3,E938
201.43,201.4
63.82,63.8
97.83,97.8
E803.8,E803
50.92,50.9
V72.61,V72.6
443.21,443.2
V27,V20-V29.99
31.62,31.6
534.51,534.5
227.9,227
726.6,726
115.99,115.9
81.31,81.3
58.3,58
V45.12,V45.1
851.15,851.1
222.1,222
727.81,727.8
V13.29,V13.2
636.51,636.5
813.22,813.2
E993.4,E993
919.9,919
233.4,233
784.2,784
200.36,200.3
809.1,809
733.03,733.0
944,940-949.99
925.1,925
369.0,369
46.2,46
296.21,296.2
38.10,38.1
908.6,908
646,640-649.99
292.85,292.8
83.95,83.9
762,760-763.99
374.32,374.3
V59.70,V59.7
V59.72,V59.7
661.00,661.0
891.0,891
659.11,659.1
228.09,228.0
92.39,92.3
294.11,294.1
14.81,14.8
659.41,659.4
11.32,11.3
80.16,80.1
531.4,531
836.59,836.5
716.81,716.8
14,08-16.99
23.42,23.4
908.9,908
E890.8,E890
02.14,02.1
E883.2,E883
229,210-229.99
202.6,202
773.2,773
358.0,358
752.62,752.6
70.92,70.9
914.1,914
661.30,661.3
E872.9,E872
58.23,58.2
872.7,872
764.13,764.1
455.4,455
117.4,117
00.49,00.4
379.54,379.5
751,740-759.99
93.7,93
666.24,666.2
666.22,666.2
807.16,807.1
73.6,73
360.69,360.6
283.11,283.1
860.2,860
520.1,520
973,960-979.99
795.5,795
V71.82,V71.8
13.66,13.6
103.1,103
V15.80,V15.8
78.03,78.0
99.31,99.3
016.91,016.9
941.59,941.5
291.0,291
V81.1,V81
3,9
327.2,327
362.23,362.2
496,490-496.99
719.93,719.9
00.93,00.9
611.7,611
37.55,37.5
095.6,095
162,160-165.99
78.1,78
172.8,172
094.82,094.8
008.62,008.6
008.64,008.6
940.5,940
200.68,200.6
944.01,944.0
307.80,307.8
647.90,647.9
200.66,200.6
160.3,160
527,520-529.99
33.79,33.7
660.23,660.2
94.51,94.5
01.5,01
371.3,371
98.16,98.1
V50.3,V50
944.31,944.3
53.3,53
29.32,29.3
512.2,512
801.15,801.1
207.12,207.1
095.9,095
531.00,531.0
09.22,09.2
671.53,671.5
78.06,78.0
274.03,274.0
864.10,864.1
848.49,848.4
789.02,789.0
202.20,202.2
E864.1,E864
983.0,983
E876.3,E876
084.6,084
06.39,06.3
67.11,67.1
E835.5,E835
776.3,776
79.21,79.2
742.4,742
634.80,634.8
361.07,361.0
361.05,361.0
636.90,636.9
516,510-519.99
753.7,753
305.03,305.0
V09.70,V09.7
645.13,645.1
636.92,636.9
718.75,718.7
E870,E870-E876.9
842.09,842.0
V73.2,V73
283.1,283
791.7,791
01,01-05.99
360.3,360
680.6,680
90.75,90.7
641.91,641.9
E900-E909.9,E000-E999.9
E987.9,E987
806.37,806.3
013.93,013.9
21.91,21.9
806.39,806.3
85.2,85
V15.22,V15.2
660.53,660.5
205.32,205.3
801.45,801.4
646.0,646
E876,E870-E876.9
010.92,010.9
010.90,010.9
V45.81,V45.8
V45.83,V45.8
595.81,595.8
308.0,308
612.1,612
053.10,053.1
56.72,56.7
535.30,535.3
304.82,304.8
745.5,745
01.59,01.5
770.17,770.1
22.71,22.7
80.7,80
654.2,654
314.1,314
87.24,87.2
97.36,97.3
747.6,747
814,810-819.99
756.8,756
277.9,277
743.56,743.5
776.6,776
989.4,989
99.91,99.9
902.21,902.2
969.6,969
053.8,053
997.32,997.3
885.1,885
943.59,943.5
25.51,25.5
E004.2,E004
637.42,637.4
942.5,942
E004.4,E004
41.32,41.3
527.3,527
800.03,800.0
75.33,75.3
206.00,206.0
77.31,77.3
202.64,202.6
162.3,162
529,520-529.99
202.66,202.6
22.02,22.0
953.8,953
21.22,21.2
173.6,173
018.91,018.9
658.0,658
590.9,590
90.96,90.9
537.84,537.8
00.84,00.8
995.22,995.2
655.10,655.1
995.20,995.2
250.8,250
151.0,151
307,300-316.99
57.87,57.8
491.1,491
88.39,88.3
724.01,724.0
757.5,757
292.9,292
916.1,916
56.1,56
754.60,754.6
203.82,203.8
041.19,041.1
879.9,879
789.46,789.4
952.07,952.0
V85.33,V85.3
948.11,948.1
655.8,655
995.9,995
11.76,11.7
820.1,820
911.7,911
295.32,295.3
209.12,209.1
803.15,803.1
803.13,803.1
11.79,11.7
79.65,79.6
V49.61,V49.6
676.81,676.8
151.3,151
363.05,363.0
074.1,074
259.51,259.5
95.46,95.4
440.23,440.2
V62.82,V62.8
75.36,75.3
E843.1,E843
738.3,738
662.23,662.2
662.21,662.2
360.04,360.0
533.00,533.0
88.83,88.8
364.23,364.2
926.19,926.1
364.21,364.2
346.53,346.5
556.3,556
077.4,077
366.33,366.3
V43.21,V43.2
17.44,17.4
375.53,375.5
327.26,327.2
V77.0,V77
189,179-189.99
843.0,843
91,87-99.99
765.04,765.0
377.63,377.6
250.10,250.1
480.1,480
E930.6,E930
69.6,69
017.73,017.7
88.9,88
063.1,063
250.40,250.4
711.64,711.6
386.00,386.0
64.0,64
942.10,942.1
83.3,83
6,5
51.1,51
793.7,793
242.9,242
39.22,39.2
651.23,651.2
63.2,63
651.21,651.2
785,780-789.99
V75.2,V75
131.8,131
200.01,200.0
426.0,426
287.2,287
378.5,378
015.93,015.9
V77.3,V77
635.60,635.6
655.40,655.4
487,480-488.99
22.62,22.6
371.32,371.3
E884.1,E884
852.36,852.3
34.72,34.7
00.71,00.7
712.80,712.8
97.11,97.1
848.40,848.4
637.72,637.7
525.5,525
72-75.99,00-99.99
16.29,16.2
812.2,812
95.4,95
E861.2,E861
032.0,032
536.8,536
346.83,346.8
816,810-819.99
608.0,608
540.9,540
17.69,17.6
694.2,694
E840.3,E840
948.1,948
788.69,788.6
E952.1,E952
279.0,279
032.3,032
696.3,696
716.86,716.8
333.71,333.7
011.74,011.7
801.2,801
011.72,011.7
20.51,20.5
724.0,724
203.11,203.1
525.12,525.1
094.87,094.8
V44.4,V44
525.10,525.1
996.55,996.5
367.5,367
812.5,812
38.07,38.0
015.05,015.0
V43.62,V43.6
670.82,670.8
50.23,50.2
670.80,670.8
718.10,718.1
360.34,360.3
E934.0,E934
715.92,715.9
807.19,807.1
E896,E890-E899.9
389.8,389
764.18,764.1
209.42,209.4
295.62,295.6
48.40,48.4
83.39,83.3
51.03,51.0
E883.9,E883
242.20,242.2
369.75,369.7
97.14,97.1
82.43,82.4
021.0,021
361.1,361
686.09,686.0
718.8,718
900.00,900.0
07.02,07.0
572.1,572
861.03,861.0
378.10,378.1
519.02,519.0
823.12,823.1
268.0,268
823.10,823.1
713.0,713
93.95,93.9
05.81,05.8
39.82,39.8
40.64,40.6
873.51,873.5
016.96,016.9
802.36,802.3
802.38,802.3
279.3,279
V13.6,V13
564.89,564.8
711.06,711.0
707.10,707.1
393-398.99,390-459.99
296.65,296.6
663.4,663
378.12,378.1
83.9,83
018.9,018
378.8,378
05.24,05.2
862.21,862.2
823.8,823
770.2,770
806.60,806.6
16.89,16.8
749.20,749.2
654.33,654.3
459.89,459.8
365.4,365
441.4,441
730.35,730.3
81.28,81.2
139,137-139.99
48.43,48.4
E824.0,E824
707.8,707
46.32,46.3
237.2,237
70.3,70
665.93,665.9
E823.8,E823
V27.3,V27
200.40,200.4
V29,V20-V29.99
96.5,96
013.1,013
38.67,38.6
25.94,25.9
59.95,59.9
518.83,518.8
93.98,93.9
365.00,365.0
349.39,349.3
575.2,575
864.15,864.1
235.1,235
864.13,864.1
595.0,595
90.49,90.4
011.16,011.1
V01.82,V01.8
941.33,941.3
746.89,746.8
735,730-739.99
972.7,972
V25.2,V25
421.9,421
652.4,652
68.23,68.2
992.5,992
946.3,946
E917.5,E917
007.9,007
464.50,464.5
694.5,694
608.3,608
788.99,788.9
437,430-438.99
072,070-079.99
945.52,945.5
173.61,173.6
676.10,676.1
410.6,410
098.53,098.5
365.7,365
370.55,370.5
71.1,71
90.4,90
654.63,654.6
345.9,345
49.0,49
E958.3,E958
851.59,851.5
663.00,663.0
E000.8,E000
893.0,893
002.1,002
873.2,873
372.11,372.1
674.30,674.3
71.7,71
57.84,57.8
909.4,909
676.40,676.4
961.7,961
724,720-724.99
853.13,853.1
564.2,564
853.15,853.1
224.1,224
V45.86,V45.8
149.0,149
V45.88,V45.8
E998.9,E998
88.36,88.3
902.24,902.2
266.2,266
70.23,70.2
426,420-429.99
323.6,323
799.3,799
83.86,83.8
V02.6,V02
786.04,786.0
81.88,81.8
061,060-066.99
806.02,806.0
806.04,806.0
85.51,85.5
334.9,334
441.02,441.0
441.00,441.0
743.21,743.2
04.6,04
170.2,170
836.61,836.6
92.14,92.1
836.63,836.6
76.2,76
V68.81,V68.8
09.19,09.1
668.22,668.2
88.3,88
366.03,366.0
652.00,652.0
862.2,862
522.1,522
811.03,811.0
92.01,92.0
90.03,90.0
339.42,339.4
377.33,377.3
361.11,361.1
533.4,533
718.81,718.8
756.72,756.7
476.0,476
930.9,930
872.74,872.7
872.72,872.7
187.9,187
345.50,345.5
34.25,34.2
V25.5,V25
235.4,235
575.5,575
524.35,524.3
524.33,524.3
00.24,00.2
737.11,737.1
788.3,788
009,001-009.99
369.06,369.0
12.91,12.9
997.02,997.0
959.11,959.1
46.92,46.9
410.22,410.2
410.20,410.2
81.75,81.7
753,740-759.99
300.1,300
27.62,27.6
711.23,711.2
82.03,82.0
344.32,344.3
E834.8,E834
80.95,80.9
863.29,863.2
E827.2,E827
V19.2,V19
015.52,015.5
68.2,68
V39.0,V39
589.0,589
590.11,590.1
91.21,91.2
873.5,873
V20.31,V20.3
552.20,552.2
250.01,250.0
017.64,017.6
E816.7,E816
V12.02,V12.0
E932.6,E932
779.8,779
814.06,814.0
814.04,814.0
982,980-989.99
37.74,37.7
651.70,651.7
902.56,902.5
04.91,04.9
902.54,902.5
02.93,02.9
915.8,915
E892,E890-E899.9
359.7,359
881.00,881.0
90.19,90.1
751.1,751
E851,E850-E858.9
200.3,200
040.89,040.8
70.0,70
360.81,360.8
447.0,447
655.01,655.0
635.21,635.2
866,860-869.99
673.14,673.1
569.60,569.6
673.12,673.1
79.40,79.4
082.0,082
018.80,018.8
716.45,716.4
998.1,998
33.32,33.3
67.33,67.3
716.47,716.4
240,240-246.99
062.5,062
082.3,082
800-999.99,001-999.99
730.82,730.8
635.51,635.5
83.5,83
774.0,774
E979.6,E979
6,2
93.55,93.5
575.10,575.1
521.40,521.4
90.06,90.0
201.48,201.4
785.3,785
02.96,02.9
616.89,616.8
605,600-608.99
55.23,55.2
295.21,295.2
803.04,803.0
79.78,79.7
692.73,692.7
209.03,209.0
90.41,90.4
803.06,803.0
09.41,09.4
295.23,295.2
67.4,67
692.71,692.7
71.11,71.1
654.80,654.8
036.1,036
740.1,740
345.80,345.8
87.43,87.4
215.9,215
051.2,051
V90.1,V90
236.91,236.9
90.0,90
85.48,85.4
967.3,967
627.2,627
298.2,298
376.47,376.4
302.52,302.5
187.1,187
743.2,743
012.81,012.8
403.1,403
524.50,524.5
011.65,011.6
296.26,296.2
932,930-939.99
011.63,011.6
754.5,754
10.99,10.9
78.85,78.8
131.01,131.0
526.62,526.6
414.4,414
E830.0,E830
085.4,085
88.09,88.0
661.91,661.9
643.80,643.8
E936.2,E936
E936.0,E936
015.82,015.8
V19.5,V19
456.5,456
E902.8,E902
20.42,20.4
E898,E890-E899.9
669.3,669
184.9,184
E960,E960-E969.9
665.24,665.2
040.2,040
380.3,380
86.28,86.2
10.9,10
327.24,327.2
88.0,88
880.23,880.2
75.3,75
880.21,880.2
655.0,655
E015.2,E015
173.20,173.2
732.2,732
173.22,173.2
098.14,098.1
098.12,098.1
V68.8,V68
800.9,800
903.01,903.0
649.10,649.1
743.5,743
730.26,730.2
054.6,054
879.1,879
363.35,363.3
726.30,726.3
121,120-129.99
08.86,08.8
722.92,722.9
379.57,379.5
665.54,665.5
539.0,539
471.9,471
379.59,379.5
77.01,77.0
310.81,310.8
53.12,53.1
748.60,748.6
786.51,786.5
428.30,428.3
425.7,425
389.01,389.0
945.13,945.1
89.11,89.1
945.11,945.1
173.9,173
978.6,978
638.5,638
711.62,711.6
90.66,90.6
292.1,292
203.02,203.0
738.19,738.1
649.8,649
395.9,395
831.00,831.0
718.01,718.0
12.64,12.6
V74.9,V74
596.5,596
414.00,414.0
08.8,08
735.3,735
701.4,701
46.52,46.5
12.51,12.5
644.0,644
41.05,41.0
372.4,372
40.42,40.4
837.0,837
31,30-34.99
676.03,676.0
676.01,676.0
866.0,866
740-759.99,001-999.99
E854.1,E854
110,110-118.99
28.99,28.9
959.4,959
508.2,508
991.9,991
528.0,528
368.59,368.5
199.0,199
366.50,366.5
719.87,719.8
965.5,965
719.89,719.8
708,700-709.99
378.01,378.0
38.42,38.4
E919.5,E919
250.0,250
V40.1,V40
E919.7,E919
693.9,693
V16.49,V16.4
802.27,802.2
53.15,53.1
800.20,800.2
85.92,85.9
E870.4,E870
66.62,66.6
90.6,90
296.56,296.5
E870.6,E870
635.92,635.9
635.90,635.9
42.89,42.8
524.82,524.8
453.79,453.7
85.95,85.9
51.94,51.9
836.52,836.5
80.48,80.4
94.23,94.2
948.4,948
E876.6,E876
012.8,012
583.4,583
666,660-669.99
41.08,41.0
795.15,795.1
795.13,795.1
980.9,980
800.50,800.5
08.89,08.8
08.73,08.7
682.9,682
V55.7,V55
368,360-379.99
813,810-819.99
37.27,37.2
95.1,95
V57.8,V57
276.9,276
V15.85,V15.8
38.45,38.4
04.44,04.4
383.02,383.0
942.0,942
V15.83,V15.8
385.09,385.0
780.52,780.5
345.11,345.1
330.3,330
941.24,941.2
864.04,864.0
829.1,829
422.99,422.9
464.1,464
202.25,202.2
438.83,438.8
438.81,438.8
964,960-979.99
310.8,310
789.07,789.0
E810.5,E810
93.08,93.0
495.2,495
155.1,155
95.06,95.0
917.6,917
50.2,50
803.62,803.6
803.60,803.6
655,650-659.99
137.4,137
290,290-294.99
357,350-359.99
010.86,010.8
600.91,600.9
679.13,679.1
339.03,339.0
643.11,643.1
681.02,681.0
695.57,695.5
718.40,718.4
84.11,84.1
03.29,03.2
579,570-579.99
944.36,944.3
944.34,944.3
012.10,012.1
372.02,372.0
729.72,729.7
242.1,242
747.83,747.8
364.70,364.7
939.9,939
E853.9,E853
996.72,996.7
818.1,818
433.3,433
793.2,793
453.1,453
375.14,375.1
79.18,79.1
60.82,60.8
03.8,03
754.51,754.5
15.9,15
375.12,375.1
521.8,521
E962.9,E962
789.37,789.3
464.4,464
649.81,649.8
E955.3,E955
78.38,78.3
443.82,443.8
948.00,948.0
928.20,928.2
192.8,192
816.0,816
405.91,405.9
E870-E876.9,E000-E999.9
V13.9,V13
223.8,223
379.2,379
670.02,670.0
17.61,17.6
540.1,540
648.33,648.3
915.5,915
668.13,668.1
360.51,360.5
200.0,200
993,990-995.99
377.24,377.2
341.22,341.2
V54.14,V54.1
736.81,736.8
926.8,926
017.34,017.3
371.81,371.8
211.3,211
16,08-16.99
928.9,928
7,6
E908,E900-E909.9
081,080-088.99
51.85,51.8
85.70,85.7
342.82,342.8
304.91,304.9
716.10,716.1
944.0,944
784.59,784.5
385.00,385.0
V65.0,V65
92.33,92.3
60.13,60.1
V17.7,V17
795.89,795.8
410,410-414.99
286.2,286
794.8,794
760.9,760
652.33,652.3
110.3,110
08.64,08.6
V59.8,V59
803.09,803.0
661.1,661
678.01,678.0
92.4,92
V85.38,V85.3
V85.36,V85.3
112,110-118.99
551.29,551.2
49.12,49.1
73.1,73
943.22,943.2
056.9,056
800.06,800.0
14.31,14.3
V11.3,V11
V10.52,V10.5
596.54,596.5
84.55,84.5
719.22,719.2
V62.85,V62.8
695.3,695
374.00,374.0
49.72,49.7
196.6,196
016.22,016.2
56.35,56.3
301.5,301
016.20,016.2
244.1,244
V34.2,V34
08.51,08.5
661.4,661
995.55,995.5
045.20,045.2
424.99,424.9
773,764-779.99
80.26,80.2
712.85,712.8
366.5,366
478.74,478.7
966,960-979.99
312.8,312
V45.5,V45
E830.3,E830
647.21,647.2
327.29,327.2
38.89,38.8
668,660-669.99
014.8,014
799.25,799.2
459.13,459.1
799.23,799.2
425.18,425.1
948.44,948.4
012.86,012.8
E913.8,E913
012.84,012.8
758.31,758.3
238.9,238
041.01,041.0
851.80,851.8
379.24,379.2
664.5,664
379.22,379.2
213.3,213
V03.4,V03
V23.2,V23
200.06,200.0
200.04,200.0
196.9,196
299.01,299.0
V91.00,V91.0
99.41,99.4
V91.02,V91.0
295.65,295.6
795.2,795
744.03,744.0
744.01,744.0
801.41,801.4
80.2,80
955,950-957.99
